description,developer,early_access,game_id,orig_price,percent_pos,price,publisher,release_date,tag_list,title,total_reviews,vr_only,vr_pcinput,vr_supported
"Cozy Halloween is an engaging puzzle game, position the pieces correctly inside the shelf. On a rainy day, make some hot chocolate, snuggle up and solve fun puzzles.",Up Down Play Studio,False,3316650,,N/A,$1.49 USD,Up Down Play Studio,"21 Nov, 2024","Puzzle,Cozy,Casual,2D,Fantasy,Relaxing,Atmospheric,Cute,Family Friendly,Funny,Colorful,Indie,Top-Down,Time Management,Singleplayer,Cartoony,Voxel",Cozy Halloween,0,False,,False
"Only Climber Venice is a game to reach the top, created by combining many platform elements. It has a single-player structure in the TPS genre. Feel the challenge in the world of many different themes in this game, which shows that reaching the top has never been this difficult.",Zombie Developer,False,3325620,,N/A,$4.99 USD,Zombie Developer,"21 Nov, 2024","Casual,Action,Adventure,Action-Adventure,Platformer,Hidden Object,Runner,Precision Platformer,Third-Person Shooter,Realistic,3D,3D Vision,Third Person,Family Friendly,Nature,Historical,Indie,Physics,Singleplayer",Only Climber Venice,0,False,,False
The Cursed Ritual is a horror genre FPS game about a person who gets stuck in the middle of the forest in midnight as his car crashes. With no signal in midnight he wanders through the forest finding a shelter to pass the night and finds an abandoned house. Explore the secrets of the haunted house.,Piyush,False,3306090,,N/A,$1.99 USD,Piyush,"21 Nov, 2024","Adventure,Horror,Singleplayer,Action-Adventure,Exploration,Realistic,Narration,Story Rich,Dark,FPS,Indie,Gore,Jump Scare,Psychological Horror,Supernatural",The Cursed Ritual,6,False,,False
"Detective Norman faces one of the longest nights of his career. Alone, he searches for the missing girl, Felicia, only to discover that this case runs far deeper than he ever imagined.",Mr.Bane Games,False,3305640,,N/A,Free To Play,Mr.Bane Games,"21 Nov, 2024","Adventure,Visual Novel,Choose Your Own Adventure,2D,Noir,Pixel Graphics,Detective,Lovecraftian,Choices Matter,Narration,Free to Play,Linear,Text-Based,Singleplayer,Supernatural",Echoes of Madness - The Hawthorne Case,2,False,,False
"Discover your breath as you shoot your way through a whimsical madness! Slash and dash in a dynamic dance against hordes of enemies and bosses! Accept your losses, and bring a friend, it's time to go again...",Miki Bencz,False,2340860,,100,$5.79 USD,Miki Bencz,"21 Nov, 2024","Action,Roguelite,Co-op,Procedural Generation,Shooter,3D,Colorful,Stylized,Roguelike,Comedy,Fantasy,Combat,Multiplayer,Online Co-Op,Singleplayer,Indie,Surreal,Third-Person Shooter,Third Person,PvE",Way of the Bullet,13,False,,False
"Destroy, bounce, explode! Roll downhill with Super Rolling Heroes Deluxe, a 3D platformer all about maintaining momentum, pulling down every object, avoiding deadly obstacles, and collecting some nice shiny gems too.",Solid Neon Games,False,2787720,,N/A,$6.29 USD,Solid Neon Games,"21 Nov, 2024","Singleplayer,Precision Platformer,Arcade,Indie,Casual,Time Attack,3D Platformer,Difficult,Controller,Platformer,Character Customization,Funny,Colorful,Racing,Stylized,Physics,Destruction,Top-Down",Super Rolling Heroes Deluxe,1,False,,False
"Positron is a fast paced arcade style game inspired by the classic arcade games of the 80's. Battle against opponents in the Arena, navigate your way out of the Maze, and collect power-ups while avoiding your own trail in Snake.",Retroburn,True,374780,,100,$7.99 USD,Retroburn,"21 Nov, 2024","Arcade,Stylized,Racing,Indie,Puzzle,Cyberpunk,Early Access,Casual,Puzzle Platformer,Action,Collectathon,Runner,Colorful,Split Screen,Third Person,3D,Abstract,Cinematic,First-Person,Minimalist",Positron,12,False,,False
"Let your creativity run wild in this Fish Dress up game and create a new Mascot, OC or Friend! Take full control of your vision with a whole wardrobe of items! Make the most stunning fish in this sandbox experience and take pictures to share your styles or create stickers to use as emojis!",Cypriana Przybyla,False,3134990,,N/A,$2.99 USD,Cypriana Przybyla,"21 Nov, 2024","Character Customization,Casual,Sandbox,Cute,Cartoony,Colorful,Stylized,Family Friendly,2D,Funny,Indie,Nature,Singleplayer,Fishing",I'd Kiss THAT Fish,4,False,,False
"Win the hearts of Parisians with your cooking, discover delicious recipes, and become a chef worthy of working onboard the Orient Express.",RedDeer.Games,False,3009920,,N/A,$8.49 USD,RedDeer.Games,"21 Nov, 2024","Relaxing,Adventure,Cartoony,Casual,Visual Novel,Cooking,Minimalist,2D,Hand-drawn,Story Rich,Point & Click,Interactive Fiction,Puzzle,Hidden Object,Logic,Immersive Sim,Colorful,Cute,Family Friendly,Emotional",Cook For Love,5,False,,False
"Power up your drone, take on intense missions, and push it to the limit — from combat to high-risk deliveries!",ArtDock,True,2475450,,N/A,$0.90 USD,ArtDock,"21 Nov, 2024","Early Access,Flight,Action,Third-Person Shooter,Racing,Combat,Controller,Physics,Management,Simulation,Shooter,Realistic,Action RPG,Action-Adventure,Character Customization,Vehicular Combat,Combat Racing,3D,Robots,Third Person",Drone Strike: Engineer Simulator,3,False,,False
Battle your friends in this cozy cartoon multiplayer car shooter! Get unique physics based weapons to destroy your friends and customise your car to suit your style! Get tagging and bagging them kills today!,RF Games,True,2806140,,N/A,Free To Play,RF Games,"21 Nov, 2024","Early Access,Arena Shooter,Combat Racing,Driving,Physics,PvP,Shooter,Automobile Sim,Arcade,Character Customization,3D,Third Person,Vehicular Combat,Action,Simulation,Casual,Cartoony,Colorful,Stylized,Cartoon",Autotag,4,False,,False
"Astral Tracks is a precise and competitive 3D platforming speedrunner where you run, dash, slide, swing and wall run your way to victory. Compete against friends locally or online and refine your runs to top the leaderboards for each procedurally generated track!",LAB132,False,2190380,,N/A,$5.79 USD,LAB132,"21 Nov, 2024","3D Platformer,Action,Third Person,Multiplayer,Platformer,Runner,Sci-fi,Realistic,3D,Colorful,Space,Racing,Parkour,1980s,Atmospheric,Character Customization,Futuristic,Funny,PvP,Procedural Generation",Astral Tracks,2,False,,False
🍽️🍕Your dream restaurants and cafes awaits! ❤️ Addictive levels and unique locations ✈️ Hours of entertainment in the time-management genre ⏰,Friedegggames OU,False,3306780,,100,Free To Play,Friedegggames OU,"21 Nov, 2024","Casual,Simulation,Free to Play,Point & Click,Time Management,2D,2.5D,Cooking,Management,Time Manipulation,Inventory Management,Singleplayer","Cafe Dash: Cooking, Diner Game",55,False,,False
💊 Your dream hospital awaits! 🏥❤️ Addictive levels and unique locations ✈️ Hours of entertainment in the time-management genre ⏰,Friedegggames OU,False,3222850,,95,Free To Play,Friedegggames OU,"21 Nov, 2024","Free to Play,Casual,Simulation,Point & Click,Medical Sim,2D,Management,Inventory Management,Singleplayer,2.5D,Time Manipulation,Multiplayer,Time Management",Doctor Dash ASMR Hospital,61,False,,False
"Run your own grocery store. Scan items, hire employees, place and stock shelves, set prices, order products, manage your warehouse, and customize your store. Play solo or team up with friends in a 4 player co-op mode to expand your business in this first-person game.",EXPERIMENT ONE,False,2961880,,93,$7.99 USD,EXPERIMENT ONE,"21 Nov, 2024","Simulation,Online Co-Op,Economy,Casual,Management,Multiplayer,Life Sim,Co-op,Sandbox,Immersive Sim,First-Person,3D,Realistic,Family Friendly,Relaxing,Inventory Management,Resource Management,Trading,Singleplayer,Indie",Grocery Store Simulator,3837,False,,False
Car simulation game where all kinds of handling and performance affecting parts can be changed as well as tested on road or on track.,JE Creations,True,2579400,,N/A,$8.49 USD,JE Creations,"21 Nov, 2024","Casual,Simulation,Automobile Sim,Racing,Sandbox,Combat Racing,Immersive Sim,3D,First-Person,Realistic,Indie,1990's,Early Access,Automation,Driving,Physics,Singleplayer",Garage Works,3,False,,False
"Lord Amber maze: Prologue is a free entry to a turn-based dungeon-crawler set in a labyrinth of frozen time. Plan each move carefully, battle quirky monsters, and solve intricate puzzles, one dungeon at a time.",Potata Company,False,2070580,,98,Free,Potata Company,"21 Nov, 2024","RPG,Mystery Dungeon,Pixel Graphics,Turn-Based Combat,Dungeon Crawler,Tactical RPG,Underground,Fantasy,2D,Top-Down,Strategy,Retro,Indie,Singleplayer,Action RPG,Turn-Based Strategy,Atmospheric,Lore-Rich,Female Protagonist,Choices Matter",Lord Ambermaze: Prologue,89,False,,False
Find and discover 101 cute cats hidden throughout the Tokio landscape in this hand-drawn hidden object game. 😺 Can you find them all?,NaipSoft,False,3298590,,96,$0.89 USD,NaipSoft,"21 Nov, 2024","Casual,Cats,Hidden Object,Wholesome,Puzzle,Cozy,Cute,Relaxing,Cartoony,Hand-drawn,Minimalist,Collectathon,Point & Click,Creature Collector,Exploration,Singleplayer,Indie,Score Attack,Time Attack,2D",101 Cats Hidden in Tokyo,29,False,,False
"ICBM: Escalation is a grand RTS where you command armies, develop cutting-edge tech, and wield devastating weapons. Conquer enemies with conventional forces or nuclear firepower. With new modes like Standoff and Conquest, the game offers deep strategic layers in a global warfare setting.",SoftWarWare,False,2647680,,88,$14.99 USD,SoftWarWare,"21 Nov, 2024","Strategy,RTS,Cold War,War,PvP,Co-op,Multiplayer,Online Co-Op,Singleplayer,Wargame,Destruction,Modern,Grand Strategy",ICBM: Escalation,496,False,,False
"Check in to your hotel, and check out the ghosts! Sexy specters await you - but can you fix up the hotel in style so that the living guests will find luxury, too?",Heart's Choice,False,3154670,,N/A,$2.99 USD,Heart's Choice,"21 Nov, 2024","RPG,Interactive Fiction,Choose Your Own Adventure,Text-Based,Romance,Supernatural,Character Customization,Choices Matter,Female Protagonist,Indie,Multiple Endings,Story Rich,Singleplayer",Haunted Hearts Hotel,4,False,,False
"Find yourself aboard a giant spaceship in IHAS, a gripping Sci-Fi adventure handcrafted by a solo Ukrainian developer. Experience intense FPS action, mind-bending puzzles, and epic boss battles.",The Difference Studios,False,2187730,,N/A,$5.79 USD,The Difference Studios,"21 Nov, 2024","Exploration,Action,FPS,Shooter,Action-Adventure,First-Person,Cyberpunk,Story Rich,Stylized,Sci-fi,Indie,Adventure,Futuristic,Singleplayer,Atmospheric,Robots,Puzzle,Hero Shooter,Dark,Horror",IHAS,2,False,,False
"Play Meow Mission and solve a variety of puzzles to rescue cats trapped in an outer dimension! The rescued cats will be brought to the Tomcat House, where you can make memories with their unique personalities. Let's go rescue these adorable kitties!",Accelix,False,3139640,,N/A,$2.49 USD,Accelix,"21 Nov, 2024","Casual,Puzzle,Sokoban,Singleplayer,Cats,Relaxing,2D,Emotional,Indie,Family Friendly,Funny",Meow Mission,9,False,,False
Small Wars: Mohicans offers you a quick and fun to play experience of the French & Indian War (1754-1760) in the vast wilderness of 18th century North America. Play the French and their Indigenous Allies or Britain troops and colonials and gain control of the new world.,Avalon Digital,False,1811000,,N/A,$12.49 USD,Avalon Digital,"21 Nov, 2024","Strategy,Wargame,PvP,Turn-Based Strategy,2D,3D,Cute,Historical,Controller,Colorful,Military,War,Combat,Singleplayer,Multiplayer",Small Wars: Mohicans,0,False,,False
"A top down shooter where the only way to move and fight is with the recoil of your blunderbuss. Whirl through waves of garden-destroying pests to defend Bert's garden, strive to reach higher and higher scores and become the Top Gnome!",Onyx Prism,True,2499080,,N/A,$2.99 USD,Onyx Prism,"20 Nov, 2024","Early Access,Arena Shooter,Top-Down Shooter,Difficult,Physics,2D,Action,Shooter,Controller,Top-Down,Shoot 'Em Up,Score Attack,Arcade,Hand-drawn,Replay Value,Singleplayer,Indie,Nature,Cartoon,PvE",Top Gnome,1,False,,False
"""Tip"" is a 2D multiplayer platformer where players chase each other in fast-paced, competitive rounds. With multiple game modes and unique modifiers, each match is packed with excitement. Outsmart and outmaneuver your friends to win in this action-packed party game full of twists and surprises!",Charles Barnes,False,3326250,,N/A,$2.49 USD,Charles Barnes,"20 Nov, 2024","Local Multiplayer,Casual,2D Platformer,PvP,Platformer,2D,Pixel Graphics,Level Editor,Family Friendly,Nature,Multiplayer,4 Player Local",Tip,0,False,,False
"Rainette is an indie 3D platformer. Explore levels, get cosmetics, and get the best times!",itsleeyawn,False,2450410,,N/A,Free To Play,itsleeyawn,"20 Nov, 2024","Adventure,Platformer,3D Platformer,3D,Atmospheric,Physics,Singleplayer,Free to Play,Casual,Indie",RAINETTE,5,False,,False
"Select three cards from a shuffled deck to get a spread for Past, Present, and Future. See how the chosen cards correspond to the Tree of Life sefirot. Provide your feedback as we work on interactive Tarot characters and locations together. Join us in making a meditative immersive Tarot experience.",Wizards of the Infinite Realms,True,2816810,,N/A,$3.99 USD,Wizards of the Infinite Realms,"20 Nov, 2024","Early Access,Adventure,Casual,RPG,Card Game,Interactive Fiction,Point & Click,Walking Simulator,Choose Your Own Adventure,Clicker,Exploration,Immersive Sim,3D,First-Person,Realistic,Education,Fantasy,Illuminati,Mythology,Relaxing",Tarot Realms,0,False,,False
"Turn-based tactics team builder in ASCII art. Explore dangerous caverns and battle monsters in a PvE idle dungeon crawler. Fight other players in live or async battles in the PvP arena. Create a unique band of heroes with 8 mix&match skill trees, loot powerful gear and become the best Dungeon Team!",Wakefield Studios,False,1509060,,88,Free To Play,Wakefield Studios,"20 Nov, 2024","Free to Play,Asynchronous Multiplayer,Multiplayer,PvP,PvE,Turn-Based Tactics,Auto Battler,Strategy RPG,2D,Roguelite,Character Customization,Turn-Based Strategy,Turn-Based Combat,Procedural Generation,Dungeon Crawler,Strategy,Tactical RPG,Roguelike,Retro,MMORPG",Dungeon Team,54,False,,False
A group of boys and girls is thrown out of their world by a sudden earthquake... finding themselves in a new realm—a demon realm filled with strange monsters. Their fight to return begins now.,"PISOFT Co., Ltd.",False,2765090,,45,$7.99 USD,"PISOFT Co., Ltd.","20 Nov, 2024","First-Person,Dungeon Crawler,JRPG,Grid-Based Movement,Singleplayer,RPG,Cartoony,Mystery Dungeon,CRPG,2D,3D,Anime,Sci-fi,Science,Romance,Atmospheric,Cyberpunk,Combat,Indie,Adventure",Gakuin Makyo ~High School Crisis~,11,False,,False
"If we both get into North University, we can achieve happiness! Of course, if we both pass the lawyer exam, that's not a bad option either (laughs). What's in front of you is such a companion-oriented focus game.",星辰重工StellaGames,False,3290460,,N/A,$1.49 USD,星辰重工StellaGames,"20 Nov, 2024","Casual,Utilities,Idler,2D,Emotional,Singleplayer",陪你上北大 Your Study Mate,0,False,,False
"Village Heroes is a retro pixelart MMORPG. Embark on an adventure, team up with friends, explore a vast fantasy world, challenge powerful bosses, and collect rare treasures. Cultivate your own hero, craft legendary gear, conquer the Tower of Trials, and write your heroic legend!",CUNX,True,2003640,,59,Free To Play,CUNX,"20 Nov, 2024","Early Access,MMORPG,Open World,Bullet Hell,Pixel Graphics,Perma Death,Free to Play,Looter Shooter,Action-Adventure,Indie,Massively Multiplayer,Online Co-Op,Multiplayer,Co-op,Action,Adventure,RPG,Roguelite,Combat,Loot",Village Heroes,71,False,,False
